resultId,raceId,driverId,constructorId,grid,position,positionOrder,points,laps,milliseconds,statusId,driverRef,dob,year,round,circuitId,circuitRef,lat,lng,alt,team_avg_position
15284,618,182,66,8,,21,0.0,62,,7,lauda,1949-02-22,1973,14,48,mosport,44.0481,-78.6756,332,
15286,618,327,25,6,,23,0.0,32,,3,cevert,1944-02-25,1973,14,48,mosport,44.0481,-78.6756,332,
15287,618,329,37,21,,24,0.0,20,,5,beuttler,1940-04-13,1973,14,48,mosport,44.0481,-78.6756,332,
15289,618,320,66,25,,26,0.0,5,,94,gethin,1940-02-21,1973,14,48,mosport,44.0481,-78.6756,332,
15291,619,231,37,4,2,2,6.0,59,6076447,1,hunt,1947-08-29,1973,15,46,watkins_glen,42.3369,-76.9272,485,
15292,619,199,34,2,3,3,4.0,59,6098709,1,reutemann,1942-04-12,1973,15,46,watkins_glen,42.3369,-76.9272,485,
15293,619,304,1,8,4,4,3.0,59,6126005,1,hulme,1936-06-18,1973,15,46,watkins_glen,42.3369,-76.9272,485,
15294,619,309,1,7,5,5,2.0,59,6156146,1,revson,1939-02-27,1973,15,46,watkins_glen,42.3369,-76.9272,485,
15297,619,223,66,15,8,8,0.0,58,,11,regazzoni,1939-09-05,1973,15,46,watkins_glen,42.3369,-76.9272,485,
15298,619,306,66,14,9,9,0.0,58,,11,beltoise,1937-04-26,1973,15,46,watkins_glen,42.3369,-76.9272,485,
15299,619,329,37,26,10,10,0.0,58,,11,beuttler,1940-04-13,1973,15,46,watkins_glen,42.3369,-76.9272,485,
15300,619,197,37,17,11,11,0.0,57,,3,jarier,1946-07-10,1973,15,46,watkins_glen,42.3369,-76.9272,485,
15301,619,307,80,19,12,12,0.0,57,,12,ganley,1941-12-24,1973,15,46,watkins_glen,42.3369,-76.9272,485,
15302,619,289,58,18,13,13,0.0,57,,12,hill,1929-02-15,1973,15,46,watkins_glen,42.3369,-76.9272,485,
15303,619,332,58,20,14,14,0.0,57,,12,follmer,1934-01-27,1973,15,46,watkins_glen,42.3369,-76.9272,485,
15304,619,262,58,22,15,15,0.0,55,,14,oliver,1942-08-14,1973,15,46,watkins_glen,42.3369,-76.9272,485,
15305,619,232,6,11,16,16,0.0,55,,14,merzario,1943-03-11,1973,15,46,watkins_glen,42.3369,-76.9272,485,
15306,619,290,34,25,,17,0.0,52,,62,wilson_fittipaldi,1943-12-25,1973,15,46,watkins_glen,42.3369,-76.9272,485,
15308,619,200,63,16,,19,0.0,35,,5,mass,1946-09-30,1973,15,46,watkins_glen,42.3369,-76.9272,485,
15309,619,182,66,21,,20,0.0,35,,48,lauda,1949-02-22,1973,15,46,watkins_glen,42.3369,-76.9272,485,
15310,619,305,63,6,,21,0.0,34,,22,hailwood,1940-04-02,1973,15,46,watkins_glen,42.3369,-76.9272,485,
15311,619,250,63,9,,22,0.0,32,,22,pace,1944-10-06,1973,15,46,watkins_glen,42.3369,-76.9272,485,
15312,619,187,34,24,,23,0.0,7,,5,watson,1946-05-04,1973,15,46,watkins_glen,42.3369,-76.9272,485,
15315,619,328,25,5,,26,0.0,0,,54,stewart,1939-06-11,1973,15,46,watkins_glen,42.3369,-76.9272,485,
15316,619,278,25,12,,27,0.0,0,,54,amon,1943-07-20,1973,15,46,watkins_glen,42.3369,-76.9272,485,
15317,619,327,25,0,,28,0.0,0,,3,cevert,1944-02-25,1973,15,46,watkins_glen,42.3369,-76.9272,485,
15340,621,304,1,5,1,1,9.0,79,6349100,1,hulme,1936-06-18,1972,2,30,kyalami,-25.9894,28.0767,1460,
15342,621,309,1,12,3,3,4.0,79,6374900,1,revson,1939-02-27,1972,2,30,kyalami,-25.9894,28.0767,1460,
15345,621,289,34,14,6,6,1.0,78,,11,hill,1929-02-15,1972,2,30,kyalami,-25.9894,28.0767,1460,
15346,621,182,37,21,7,7,0.0,78,,11,lauda,1949-02-22,1972,2,30,kyalami,-25.9894,28.0767,1460,
15348,621,327,25,8,9,9,0.0,78,,11,cevert,1944-02-25,1972,2,30,kyalami,-25.9894,28.0767,1460,
15349,621,338,32,19,10,10,0.0,78,,11,walker,1941-06-10,1972,2,30,kyalami,-25.9894,28.0767,1460,
15350,621,280,37,22,11,11,0.0,78,,11,pescarolo,1942-09-25,1972,2,30,kyalami,-25.9894,28.0767,1460,
15351,621,223,6,2,12,12,0.0,77,,12,regazzoni,1939-09-05,1972,2,30,kyalami,-25.9894,28.0767,1460,
15352,621,243,37,25,13,13,0.0,77,,12,stommelen,1943-07-11,1972,2,30,kyalami,-25.9894,28.0767,1460,
15353,621,337,66,23,14,14,0.0,76,,13,marko,1943-04-27,1972,2,30,kyalami,-25.9894,28.0767,1460,
15354,621,278,82,13,15,15,0.0,76,,13,amon,1943-07-20,1972,2,30,kyalami,-25.9894,28.0767,1460,
15355,621,340,63,26,16,16,0.0,73,,20,love,1924-12-07,1972,2,30,kyalami,-25.9894,28.0767,1460,
15356,621,250,37,24,17,17,0.0,73,,16,pace,1944-10-06,1972,2,30,kyalami,-25.9894,28.0767,1460,
15357,621,307,66,16,,18,0.0,70,,62,ganley,1941-12-24,1972,2,30,kyalami,-25.9894,28.0767,1460,
15358,621,333,63,20,,19,0.0,69,,62,adamich,1941-10-03,1972,2,30,kyalami,-25.9894,28.0767,1460,
15359,621,320,66,18,,20,0.0,65,,62,gethin,1940-02-21,1972,2,30,kyalami,-25.9894,28.0767,1460,
15360,621,306,66,11,,21,0.0,61,,5,beltoise,1937-04-26,1972,2,30,kyalami,-25.9894,28.0767,1460,
15361,621,328,25,1,,22,0.0,45,,6,stewart,1939-06-11,1972,2,30,kyalami,-25.9894,28.0767,1460,
15362,621,305,63,4,,23,0.0,28,,22,hailwood,1940-04-02,1972,2,30,kyalami,-25.9894,28.0767,1460,
15363,621,199,34,15,,24,0.0,27,,69,reutemann,1942-04-12,1972,2,30,kyalami,-25.9894,28.0767,1460,
15364,621,314,63,10,,25,0.0,9,,5,schenken,1943-09-26,1972,2,30,kyalami,-25.9894,28.0767,1460,
15365,621,293,32,17,,26,0.0,2,,48,charlton,1936-10-27,1972,2,30,kyalami,-25.9894,28.0767,1460,
15368,622,223,6,8,3,3,4.0,89,,11,regazzoni,1939-09-05,1972,3,45,jarama,40.6171,-3.58558,609,
15369,622,333,63,13,4,4,3.0,89,,11,adamich,1941-10-03,1972,3,45,jarama,40.6171,-3.58558,609,
15370,622,309,1,11,5,5,2.0,89,,11,revson,1939-02-27,1972,3,45,jarama,40.6171,-3.58558,609,
15371,622,250,37,16,6,6,1.0,89,,11,pace,1944-10-06,1972,3,45,jarama,40.6171,-3.58558,609,
15372,622,290,34,14,7,7,0.0,88,,12,wilson_fittipaldi,1943-12-25,1972,3,45,jarama,40.6171,-3.58558,609,
15373,622,314,63,18,8,8,0.0,88,,12,schenken,1943-09-26,1972,3,45,jarama,40.6171,-3.58558,609,
15374,622,338,32,24,9,9,0.0,87,,13,walker,1941-06-10,1972,3,45,jarama,40.6171,-3.58558,609,
15375,622,289,34,23,10,10,0.0,86,,14,hill,1929-02-15,1972,3,45,jarama,40.6171,-3.58558,609,
15376,622,280,37,19,11,11,0.0,86,,14,pescarolo,1942-09-25,1972,3,45,jarama,40.6171,-3.58558,609,
15377,622,328,25,4,,12,0.0,69,,3,stewart,1939-06-11,1972,3,45,jarama,40.6171,-3.58558,609,
15378,622,278,82,6,,13,0.0,66,,6,amon,1943-07-20,1972,3,45,jarama,40.6171,-3.58558,609,
15379,622,327,25,12,,14,0.0,65,,80,cevert,1944-02-25,1972,3,45,jarama,40.6171,-3.58558,609,
15380,622,320,66,21,,15,0.0,65,,5,gethin,1940-02-21,1972,3,45,jarama,40.6171,-3.58558,609,
15381,622,304,1,2,,16,0.0,48,,6,hulme,1936-06-18,1972,3,45,jarama,40.6171,-3.58558,609,
15382,622,307,66,20,,17,0.0,38,,5,ganley,1941-12-24,1972,3,45,jarama,40.6171,-3.58558,609,
15383,622,317,66,10,,18,0.0,24,,3,wisell,1941-09-30,1972,3,45,jarama,40.6171,-3.58558,609,
15385,622,305,63,15,,20,0.0,20,,10,hailwood,1940-04-02,1972,3,45,jarama,40.6171,-3.58558,609,
15387,622,243,37,17,,22,0.0,15,,3,stommelen,1943-07-11,1972,3,45,jarama,40.6171,-3.58558,609,
15388,622,306,66,7,,23,0.0,9,,6,beltoise,1937-04-26,1972,3,45,jarama,40.6171,-3.58558,609,
15389,622,182,37,25,,24,0.0,7,,24,lauda,1949-02-22,1972,3,45,jarama,40.6171,-3.58558,609,
15390,622,339,66,22,,25,0.0,6,,3,roig,1932-10-29,1972,3,45,jarama,40.6171,-3.58558,609,
15391,622,329,37,0,,26,0.0,0,,81,beuttler,1940-04-13,1972,3,45,jarama,40.6171,-3.58558,609,
15392,623,306,66,4,1,1,9.0,80,8815300,1,beltoise,1937-04-26,1972,4,6,monaco,43.7347,7.42056,7,
15395,623,328,25,8,4,4,3.0,78,,12,stewart,1939-06-11,1972,4,6,monaco,43.7347,7.42056,7,
15397,623,278,82,6,6,6,1.0,77,,13,amon,1943-07-20,1972,4,6,monaco,43.7347,7.42056,7,
15398,623,333,63,18,7,7,0.0,77,,13,adamich,1941-10-03,1972,4,6,monaco,43.7347,7.42056,7,
15399,623,337,66,17,8,8,0.0,77,,13,marko,1943-04-27,1972,4,6,monaco,43.7347,7.42056,7,
15400,623,290,34,21,9,9,0.0,77,,13,wilson_fittipaldi,1943-12-25,1972,4,6,monaco,43.7347,7.42056,7,
15401,623,243,37,25,10,10,0.0,77,,13,stommelen,1943-07-11,1972,4,6,monaco,43.7347,7.42056,7,
15403,623,289,34,20,12,12,0.0,76,,14,hill,1929-02-15,1972,4,6,monaco,43.7347,7.42056,7,
15404,623,329,37,23,13,13,0.0,76,,14,beuttler,1940-04-13,1972,4,6,monaco,43.7347,7.42056,7,
15405,623,338,32,14,14,14,0.0,75,,15,walker,1941-06-10,1972,4,6,monaco,43.7347,7.42056,7,
15406,623,304,1,7,15,15,0.0,74,,16,hulme,1936-06-18,1972,4,6,monaco,43.7347,7.42056,7,
15407,623,182,37,22,16,16,0.0,74,,16,lauda,1949-02-22,1972,4,6,monaco,43.7347,7.42056,7,
15408,623,250,37,24,17,17,0.0,72,,18,pace,1944-10-06,1972,4,6,monaco,43.7347,7.42056,7,
15409,623,327,25,12,,18,0.0,70,,62,cevert,1944-02-25,1972,4,6,monaco,43.7347,7.42056,7,
15410,623,280,37,9,,19,0.0,58,,3,pescarolo,1942-09-25,1972,4,6,monaco,43.7347,7.42056,7,
15411,623,223,6,3,,20,0.0,51,,3,regazzoni,1939-09-05,1972,4,6,monaco,43.7347,7.42056,7,
15412,623,305,63,11,,21,0.0,48,,3,hailwood,1940-04-02,1972,4,6,monaco,43.7347,7.42056,7,
15413,623,307,66,20,,22,0.0,47,,3,ganley,1941-12-24,1972,4,6,monaco,43.7347,7.42056,7,
15414,623,314,63,13,,23,0.0,31,,3,schenken,1943-09-26,1972,4,6,monaco,43.7347,7.42056,7,
15415,623,320,66,5,,24,0.0,27,,3,gethin,1940-02-21,1972,4,6,monaco,43.7347,7.42056,7,
15416,623,317,66,16,,25,0.0,16,,5,wisell,1941-09-30,1972,4,6,monaco,43.7347,7.42056,7,
15418,624,327,25,5,2,2,6.0,85,6273900,1,cevert,1944-02-25,1972,5,50,nivelles,50.6211,4.32694,139,
15419,624,304,1,3,3,3,4.0,85,6305400,1,hulme,1936-06-18,1972,5,50,nivelles,50.6211,4.32694,139,
15420,624,305,63,8,4,4,3.0,85,6319300,1,hailwood,1940-04-02,1972,5,50,nivelles,50.6211,4.32694,139,
15421,624,250,37,11,5,5,2.0,84,,11,pace,1944-10-06,1972,5,50,nivelles,50.6211,4.32694,139,
15422,624,278,82,13,6,6,1.0,84,,11,amon,1943-07-20,1972,5,50,nivelles,50.6211,4.32694,139,
15423,624,309,1,7,7,7,0.0,83,,12,revson,1939-02-27,1972,5,50,nivelles,50.6211,4.32694,139,
15424,624,307,66,15,8,8,0.0,83,,12,ganley,1941-12-24,1972,5,50,nivelles,50.6211,4.32694,139,
15426,624,337,66,23,10,10,0.0,83,,12,marko,1943-04-27,1972,5,50,nivelles,50.6211,4.32694,139,
15427,624,243,37,20,11,11,0.0,83,,12,stommelen,1943-07-11,1972,5,50,nivelles,50.6211,4.32694,139,
15428,624,182,37,25,12,12,0.0,82,,13,lauda,1949-02-22,1972,5,50,nivelles,50.6211,4.32694,139,
15429,624,199,34,9,13,13,0.0,81,,14,reutemann,1942-04-12,1972,5,50,nivelles,50.6211,4.32694,139,
15430,624,338,32,12,14,14,0.0,79,,16,walker,1941-06-10,1972,5,50,nivelles,50.6211,4.32694,139,
15431,624,289,34,16,,15,0.0,73,,22,hill,1929-02-15,1972,5,50,nivelles,50.6211,4.32694,139,
15432,624,280,37,19,,16,0.0,59,,62,pescarolo,1942-09-25,1972,5,50,nivelles,50.6211,4.32694,139,
15433,624,223,6,2,,17,0.0,57,,3,regazzoni,1939-09-05,1972,5,50,nivelles,50.6211,4.32694,139,
15434,624,333,63,10,,18,0.0,55,,5,adamich,1941-10-03,1972,5,50,nivelles,50.6211,4.32694,139,
15437,624,329,37,22,,21,0.0,31,,86,beuttler,1940-04-13,1972,5,50,nivelles,50.6211,4.32694,139,
15438,624,290,34,18,,22,0.0,28,,6,wilson_fittipaldi,1943-12-25,1972,5,50,nivelles,50.6211,4.32694,139,
15439,624,320,66,17,,23,0.0,27,,48,gethin,1940-02-21,1972,5,50,nivelles,50.6211,4.32694,139,
15440,624,306,66,6,,24,0.0,15,,25,beltoise,1937-04-26,1972,5,50,nivelles,50.6211,4.32694,139,
15441,624,314,63,21,,25,0.0,11,,25,schenken,1943-09-26,1972,5,50,nivelles,50.6211,4.32694,139,
15442,625,328,25,3,1,1,9.0,38,6742500,1,stewart,1939-06-11,1972,6,51,charade,45.7472,3.03889,790,
15444,625,278,82,1,3,3,4.0,38,6774400,1,amon,1943-07-20,1972,6,51,charade,45.7472,3.03889,790,
15445,625,327,25,7,4,4,3.0,38,6791800,1,cevert,1944-02-25,1972,6,51,charade,45.7472,3.03889,790,
15447,625,305,63,10,6,6,1.0,38,6838600,1,hailwood,1940-04-02,1972,6,51,charade,45.7472,3.03889,790,
15448,625,304,1,2,7,7,0.0,38,6850600,1,hulme,1936-06-18,1972,6,51,charade,45.7472,3.03889,790,
15449,625,290,34,14,8,8,0.0,38,6887600,1,wilson_fittipaldi,1943-12-25,1972,6,51,charade,45.7472,3.03889,790,
15451,625,289,34,20,10,10,0.0,38,6922000,1,hill,1929-02-15,1972,6,51,charade,45.7472,3.03889,790,
15453,625,199,34,17,12,12,0.0,37,,11,reutemann,1942-04-12,1972,6,51,charade,45.7472,3.03889,790,
15455,625,333,63,12,14,14,0.0,37,,11,adamich,1941-10-03,1972,6,51,charade,45.7472,3.03889,790,
15456,625,306,66,24,15,15,0.0,37,,11,beltoise,1937-04-26,1972,6,51,charade,45.7472,3.03889,790,
15457,625,243,37,15,16,16,0.0,37,,11,stommelen,1943-07-11,1972,6,51,charade,45.7472,3.03889,790,
15458,625,314,63,5,17,17,0.0,36,,12,schenken,1943-09-26,1972,6,51,charade,45.7472,3.03889,790,
15459,625,338,32,22,18,18,0.0,34,,86,walker,1941-06-10,1972,6,51,charade,45.7472,3.03889,790,
15460,625,329,37,23,19,19,0.0,33,,60,beuttler,1940-04-13,1972,6,51,charade,45.7472,3.03889,790,
15461,625,221,25,16,,20,0.0,33,,62,depailler,1944-08-09,1972,6,51,charade,45.7472,3.03889,790,
15462,625,317,66,18,,21,0.0,25,,6,wisell,1941-09-30,1972,6,51,charade,45.7472,3.03889,790,
15463,625,250,37,11,,22,0.0,18,,5,pace,1944-10-06,1972,6,51,charade,45.7472,3.03889,790,
15464,625,337,66,6,,23,0.0,8,,107,marko,1943-04-27,1972,6,51,charade,45.7472,3.03889,790,
15465,625,182,37,21,,24,0.0,4,,86,lauda,1949-02-22,1972,6,51,charade,45.7472,3.03889,790,
15466,625,293,32,0,,25,0.0,0,,81,charlton,1936-10-27,1972,6,51,charade,45.7472,3.03889,790,
15468,626,328,25,4,2,2,6.0,76,6474300,1,stewart,1939-06-11,1972,7,38,brands_hatch,51.3569,0.263056,145,
15469,626,309,1,3,3,3,4.0,76,6542700,1,revson,1939-02-27,1972,7,38,brands_hatch,51.3569,0.263056,145,
15470,626,278,82,17,4,4,3.0,75,,11,amon,1943-07-20,1972,7,38,brands_hatch,51.3569,0.263056,145,
15471,626,304,1,11,5,5,2.0,75,,11,hulme,1936-06-18,1972,7,38,brands_hatch,51.3569,0.263056,145,
15472,626,232,6,9,6,6,1.0,75,,11,merzario,1943-03-11,1972,7,38,brands_hatch,51.3569,0.263056,145,
15474,626,199,34,10,8,8,0.0,73,,13,reutemann,1942-04-12,1972,7,38,brands_hatch,51.3569,0.263056,145,
15475,626,182,37,19,9,9,0.0,73,,13,lauda,1949-02-22,1972,7,38,brands_hatch,51.3569,0.263056,145,
15476,626,243,37,25,10,10,0.0,71,,15,stommelen,1943-07-11,1972,7,38,brands_hatch,51.3569,0.263056,145,
15477,626,306,66,6,11,11,0.0,70,,16,beltoise,1937-04-26,1972,7,38,brands_hatch,51.3569,0.263056,145,
15478,626,290,34,22,12,12,0.0,69,,22,wilson_fittipaldi,1943-12-25,1972,7,38,brands_hatch,51.3569,0.263056,145,
15479,626,329,37,23,13,13,0.0,69,,17,beuttler,1940-04-13,1972,7,38,brands_hatch,51.3569,0.263056,145,
15480,626,314,63,5,,14,0.0,64,,22,schenken,1943-09-26,1972,7,38,brands_hatch,51.3569,0.263056,145,
15481,626,327,25,12,,15,0.0,60,,20,cevert,1944-02-25,1972,7,38,brands_hatch,51.3569,0.263056,145,
15482,626,338,32,15,,16,0.0,59,,22,walker,1941-06-10,1972,7,38,brands_hatch,51.3569,0.263056,145,
15484,626,289,34,21,,18,0.0,47,,20,hill,1929-02-15,1972,7,38,brands_hatch,51.3569,0.263056,145,
15485,626,250,37,13,,19,0.0,39,,24,pace,1944-10-06,1972,7,38,brands_hatch,51.3569,0.263056,145,
15486,626,262,66,14,,20,0.0,36,,22,oliver,1942-08-14,1972,7,38,brands_hatch,51.3569,0.263056,145,
15487,626,305,63,7,,21,0.0,31,,6,hailwood,1940-04-02,1972,7,38,brands_hatch,51.3569,0.263056,145,
15488,626,293,32,24,,22,0.0,21,,6,charlton,1936-10-27,1972,7,38,brands_hatch,51.3569,0.263056,145,
15490,626,280,83,26,,24,0.0,7,,3,pescarolo,1942-09-25,1972,7,38,brands_hatch,51.3569,0.263056,145,
15491,626,320,66,16,,25,0.0,5,,5,gethin,1940-02-21,1972,7,38,brands_hatch,51.3569,0.263056,145,
15492,626,333,63,20,,26,0.0,3,,3,adamich,1941-10-03,1972,7,38,brands_hatch,51.3569,0.263056,145,
15494,627,223,6,7,2,2,6.0,14,6180600,1,regazzoni,1939-09-05,1972,8,20,nurburgring,50.3356,6.9475,578,
15496,627,307,66,18,4,4,3.0,14,6272500,1,ganley,1941-12-24,1972,8,20,nurburgring,50.3356,6.9475,578,
15498,627,289,34,15,6,6,1.0,14,6311900,1,hill,1929-02-15,1972,8,20,nurburgring,50.3356,6.9475,578,
15499,627,290,34,21,7,7,0.0,14,6312400,1,wilson_fittipaldi,1943-12-25,1972,8,20,nurburgring,50.3356,6.9475,578,
15500,627,329,37,27,8,8,0.0,14,6443000,1,beuttler,1940-04-13,1972,8,20,nurburgring,50.3356,6.9475,578,
15501,627,306,66,13,9,9,0.0,14,6452500,1,beltoise,1937-04-26,1972,8,20,nurburgring,50.3356,6.9475,578,
15502,627,327,25,5,10,10,0.0,14,6476000,1,cevert,1944-02-25,1972,8,20,nurburgring,50.3356,6.9475,578,
15503,627,328,25,2,11,11,0.0,13,,4,stewart,1939-06-11,1972,8,20,nurburgring,50.3356,6.9475,578,
15504,627,232,6,22,12,12,0.0,13,,11,merzario,1943-03-11,1972,8,20,nurburgring,50.3356,6.9475,578,
15505,627,333,63,20,13,13,0.0,13,,11,adamich,1941-10-03,1972,8,20,nurburgring,50.3356,6.9475,578,
15506,627,314,63,12,14,14,0.0,13,,11,schenken,1943-09-26,1972,8,20,nurburgring,50.3356,6.9475,578,
15507,627,278,82,8,15,15,0.0,13,,11,amon,1943-07-20,1972,8,20,nurburgring,50.3356,6.9475,578,
15508,627,250,37,11,,16,0.0,11,,62,pace,1944-10-06,1972,8,20,nurburgring,50.3356,6.9475,578,
15510,627,280,37,9,,18,0.0,10,,3,pescarolo,1942-09-25,1972,8,20,nurburgring,50.3356,6.9475,578,
15511,627,304,1,10,,19,0.0,8,,5,hulme,1936-06-18,1972,8,20,nurburgring,50.3356,6.9475,578,
15512,627,305,63,16,,20,0.0,8,,22,hailwood,1940-04-02,1972,8,20,nurburgring,50.3356,6.9475,578,
15513,627,199,34,6,,21,0.0,6,,24,reutemann,1942-04-12,1972,8,20,nurburgring,50.3356,6.9475,578,
15514,627,243,37,14,,22,0.0,6,,10,stommelen,1943-07-11,1972,8,20,nurburgring,50.3356,6.9475,578,
15515,627,338,32,23,,23,0.0,6,,44,walker,1941-06-10,1972,8,20,nurburgring,50.3356,6.9475,578,
15516,627,182,37,24,,24,0.0,4,,44,lauda,1949-02-22,1972,8,20,nurburgring,50.3356,6.9475,578,
15517,627,321,81,25,,25,0.0,4,,5,bell,1941-10-31,1972,8,20,nurburgring,50.3356,6.9475,578,
15518,627,293,32,26,,26,0.0,4,,68,charlton,1936-10-27,1972,8,20,nurburgring,50.3356,6.9475,578,
15519,627,317,66,17,,27,0.0,3,,5,wisell,1941-09-30,1972,8,20,nurburgring,50.3356,6.9475,578,
15521,628,304,1,7,2,2,6.0,54,5357840,1,hulme,1936-06-18,1972,9,70,red_bull_ring,47.2197,14.7647,678,
15522,628,309,1,4,3,3,4.0,54,5393190,1,revson,1939-02-27,1972,9,70,red_bull_ring,47.2197,14.7647,678,
15523,628,305,63,12,4,4,3.0,54,5401420,1,hailwood,1940-04-02,1972,9,70,red_bull_ring,47.2197,14.7647,678,
15524,628,278,82,6,5,5,2.0,54,5402300,1,amon,1943-07-20,1972,9,70,red_bull_ring,47.2197,14.7647,678,
15525,628,307,66,10,6,6,1.0,54,5417850,1,ganley,1941-12-24,1972,9,70,red_bull_ring,47.2197,14.7647,678,
15526,628,328,25,3,7,7,0.0,54,5425750,1,stewart,1939-06-11,1972,9,70,red_bull_ring,47.2197,14.7647,678,
15527,628,306,66,21,8,8,0.0,54,5438110,1,beltoise,1937-04-26,1972,9,70,red_bull_ring,47.2197,14.7647,678,
15528,628,327,25,20,9,9,0.0,53,,11,cevert,1944-02-25,1972,9,70,red_bull_ring,47.2197,14.7647,678,
15529,628,182,37,22,10,10,0.0,53,,11,lauda,1949-02-22,1972,9,70,red_bull_ring,47.2197,14.7647,678,
15530,628,314,63,8,11,11,0.0,52,,12,schenken,1943-09-26,1972,9,70,red_bull_ring,47.2197,14.7647,678,
15532,628,320,66,16,13,13,0.0,51,,13,gethin,1940-02-21,1972,9,70,red_bull_ring,47.2197,14.7647,678,
15533,628,333,63,13,14,14,0.0,51,,13,adamich,1941-10-03,1972,9,70,red_bull_ring,47.2197,14.7647,678,
15534,628,243,37,17,,15,0.0,48,,5,stommelen,1943-07-11,1972,9,70,red_bull_ring,47.2197,14.7647,678,
15535,628,250,37,18,,16,0.0,46,,62,pace,1944-10-06,1972,9,70,red_bull_ring,47.2197,14.7647,678,
15537,628,289,34,14,,18,0.0,36,,98,hill,1929-02-15,1972,9,70,red_bull_ring,47.2197,14.7647,678,
15538,628,290,34,15,,19,0.0,31,,23,wilson_fittipaldi,1943-12-25,1972,9,70,red_bull_ring,47.2197,14.7647,678,
15539,628,329,37,24,,20,0.0,24,,69,beuttler,1940-04-13,1972,9,70,red_bull_ring,47.2197,14.7647,678,
15540,628,296,84,25,,21,0.0,22,,22,migault,1944-12-04,1972,9,70,red_bull_ring,47.2197,14.7647,678,
15542,628,199,34,5,,23,0.0,14,,98,reutemann,1942-04-12,1972,9,70,red_bull_ring,47.2197,14.7647,678,
15543,628,223,6,2,,24,0.0,13,,69,regazzoni,1939-09-05,1972,9,70,red_bull_ring,47.2197,14.7647,678,
15544,628,338,32,19,,25,0.0,6,,5,walker,1941-06-10,1972,9,70,red_bull_ring,47.2197,14.7647,678,
15546,629,305,63,9,2,2,6.0,55,5412900,1,hailwood,1940-04-02,1972,10,14,monza,45.6156,9.28111,162,
15547,629,304,1,5,3,3,4.0,55,5422200,1,hulme,1936-06-18,1972,10,14,monza,45.6156,9.28111,162,
15548,629,309,1,8,4,4,3.0,55,5434100,1,revson,1939-02-27,1972,10,14,monza,45.6156,9.28111,162,
15549,629,289,34,13,5,5,2.0,55,5464000,1,hill,1929-02-15,1972,10,14,monza,45.6156,9.28111,162,
15550,629,320,66,12,6,6,1.0,55,5480300,1,gethin,1940-02-21,1972,10,14,monza,45.6156,9.28111,162,
15552,629,306,66,16,8,8,0.0,54,,11,beltoise,1937-04-26,1972,10,14,monza,45.6156,9.28111,162,
15554,629,329,37,25,10,10,0.0,54,,11,beuttler,1940-04-13,1972,10,14,monza,45.6156,9.28111,162,
15555,629,307,66,17,11,11,0.0,52,,13,ganley,1941-12-24,1972,10,14,monza,45.6156,9.28111,162,
15556,629,317,66,10,12,12,0.0,51,,14,wisell,1941-09-30,1972,10,14,monza,45.6156,9.28111,162,
15557,629,182,37,20,13,13,0.0,50,,15,lauda,1949-02-22,1972,10,14,monza,45.6156,9.28111,162,
15559,629,278,82,2,,15,0.0,38,,23,amon,1943-07-20,1972,10,14,monza,45.6156,9.28111,162,
15560,629,333,63,21,,16,0.0,33,,23,adamich,1941-10-03,1972,10,14,monza,45.6156,9.28111,162,
15561,629,290,34,19,,17,0.0,20,,22,wilson_fittipaldi,1943-12-25,1972,10,14,monza,45.6156,9.28111,162,
15562,629,341,63,22,,18,0.0,20,,69,surtees,1934-02-11,1972,10,14,monza,45.6156,9.28111,162,
15563,629,314,63,15,,19,0.0,20,,20,schenken,1943-09-26,1972,10,14,monza,45.6156,9.28111,162,
15564,629,223,6,4,,20,0.0,16,,4,regazzoni,1939-09-05,1972,10,14,monza,45.6156,9.28111,162,
15565,629,250,37,18,,21,0.0,15,,4,pace,1944-10-06,1972,10,14,monza,45.6156,9.28111,162,
15566,629,199,34,11,,22,0.0,14,,22,reutemann,1942-04-12,1972,10,14,monza,45.6156,9.28111,162,
15567,629,327,25,14,,23,0.0,14,,5,cevert,1944-02-25,1972,10,14,monza,45.6156,9.28111,162,
15569,629,328,25,3,,25,0.0,0,,8,stewart,1939-06-11,1972,10,14,monza,45.6156,9.28111,162,
15570,629,280,37,0,,26,0.0,0,,81,pescarolo,1942-09-25,1972,10,14,monza,45.6156,9.28111,162,
15571,629,321,81,0,,27,0.0,0,,81,bell,1941-10-31,1972,10,14,monza,45.6156,9.28111,162,
15628,632,328,25,1,2,2,6.0,79,6476400,1,stewart,1939-06-11,1971,1,30,kyalami,-25.9894,28.0767,1460,
15629,632,223,6,3,3,3,4.0,79,6486900,1,regazzoni,1939-09-05,1971,1,30,kyalami,-25.9894,28.0767,1460,
15630,632,317,180,14,4,4,3.0,79,6524900,1,wisell,1941-09-30,1971,1,30,kyalami,-25.9894,28.0767,1460,
15631,632,278,82,2,5,5,2.0,78,,11,amon,1943-07-20,1971,1,30,kyalami,-25.9894,28.0767,1460,
15632,632,304,1,7,6,6,1.0,78,,11,hulme,1936-06-18,1971,1,30,kyalami,-25.9894,28.0767,1460,
15635,632,289,34,19,9,9,0.0,77,,12,hill,1929-02-15,1971,1,30,kyalami,-25.9894,28.0767,1460,
15637,632,280,200,18,11,11,0.0,77,,12,pescarolo,1942-09-25,1971,1,30,kyalami,-25.9894,28.0767,1460,
